YEAR,Team,DATE,LOCATION,OPPONENT,RESULT,TEAMSCORE,OPPSCORE,RECORD,WAB,ADJO,ADJD,OPPP,OEFG%,OTO%,OOR%,OFTR,DPPP,DEFG%,DTO%,DOR%,DFTR
2018,UCLA,Fri 3-09,N,Arizona,L,67,78,21-11,0,102.6,94.9,94.7,47.1,12.7,20,5.9,110.3,49.2,8.5,28.6,27.3
2018,UCLA,Tue 3-13,N,St. Bonaventure (11),L,58,65,21-12,-0.7,91.9,87.7,84.8,52,29.3,22.6,20,95.1,41.7,8.8,17.1,35
2019,UCLA,Tue 11-06,H,Fort Wayne,W,96,71,1-0,0.1,106.5,84.2,113.5,59.5,17.7,37.1,23,83.9,43,14.2,13.3,23.9
2019,UCLA,Fri 11-09,H,Long Beach St.,W,91,80,2-0,0.2,103.8,104,109.9,56.3,18.1,22.2,46.9,96.6,48.4,18.1,23.7,38.1
2019,UCLA,Fri 11-16,H,St. Francis PA,W,95,58,3-0,0.2,107.9,89,129.1,62.1,10.9,35.9,22.9,78.8,34.7,20.4,32.8,22.2
2019,UCLA,Mon 11-19,H,Presbyterian,W,80,65,4-0,0.3,98,79.8,103.5,50.8,27.2,38.5,33.3,84.1,42.1,15.5,17,28.6
2019,UCLA,Thu 11-22,N,Michigan St.,L,67,87,4-1,0.1,99.2,104.4,90.6,39.8,13.5,23.7,47.5,117.7,62.1,16.2,25,29
2019,UCLA,Fri 11-23,N,North Carolina,L,78,94,4-2,-0.1,126.9,105.3,106.4,52.5,17.7,30,44.1,128.2,57,8.2,26.5,43.8
2019,UCLA,Wed 11-28,H,Hawaii,W,80,61,5-2,0,117.2,90.1,119,57.1,11.9,32.4,23.8,90.7,43,16.4,24.4,10.9
2019,UCLA,Sun 12-02,H,Loyola Marymount,W,82,58,6-2,0.2,120.8,89.5,120.1,51.8,16.1,37.5,60,84.9,30.4,11.7,39.6,33.3
2019,UCLA,Sat 12-08,H,Notre Dame,W,65,62,7-2,0.4,95.3,85.6,92.6,40.7,17.1,36.7,21.4,88.3,42.4,12.8,20.9,10.6
2019,UCLA,Sat 12-15,H,Belmont,L,72,74,7-3,-0.3,99.6,88.9,96.7,49.2,17.5,27.3,45.9,99.4,47.8,14.8,27.3,20.6
2019,UCLA,Wed 12-19,A,Cincinnati,L,64,93,7-4,-0.6,109.4,119.1,93.4,49,20.4,15.6,34.6,135.7,61.9,8.8,35.5,31.7
2019,UCLA,Sat 12-22,N,Ohio St.,L,66,80,7-5,-1.1,103,102.1,90.4,47.4,20.5,23.5,29.8,109.6,47.8,15.1,36.6,34.3
2019,UCLA,Sat 12-29,H,Liberty,L,58,73,7-6,-1.8,89,99.4,84.3,45.1,34.9,41.7,43.1,106.1,53.4,11.6,17.1,25.9
2019,UCLA,Thu 1-03,H,Stanford,W,92,70,8-6,-1.7,122.4,98.6,120.8,55.9,15.8,37.1,32.4,91.9,43.5,18.4,26.7,37.1
2019,UCLA,Sat 1-05,H,California,W,98,83,9-6,-1.6,104.2,98,111.3,60.2,25,33.3,46.9,94.3,44.9,21.6,28.6,36.2
2019,UCLA,Thu 1-10,A,Oregon,W,87,84,10-6,-0.9,118,98.5,105.7,58.3,27.9,44.4,50,102,45.5,14.6,32.7,31.2
2019,UCLA,Sun 1-13,A,Oregon St.,L,66,79,10-7,-1.4,90.7,95,87.7,44.4,17.3,25,33.3,105,53.3,14.6,14.7,29.5
2019,UCLA,Sat 1-19,A,USC,L,67,80,10-8,-1.9,89.3,94.8,85.1,44.4,25.4,35.6,16.9,101.7,56.3,20.3,24.3,18.8
2019,UCLA,Thu 1-24,H,Arizona St.,L,73,84,10-9,-2.7,98.5,98.4,91.3,47.7,18.8,26.7,31.8,105,50,21.3,34.9,30.4
2019,UCLA,Sat 1-26,H,Arizona,W,90,69,11-9,-2.5,127.1,95.1,122.2,65.8,24.4,41.4,38.6,93.7,39.4,12.2,27.1,37.9
2019,UCLA,Wed 1-30,A,Washington St.,W,87,67,12-9,-2.3,120.6,101.4,129.7,67.6,16.4,28,47.1,99.9,53.5,16.4,14.7,17.5
2019,UCLA,Sat 2-02,A,Washington,L,55,69,12-10,-2.6,86.5,89.3,75.2,46.3,31.4,25,16.7,94.3,52.8,21.9,16.7,31.5
2019,UCLA,Wed 2-06,H,Colorado,L,73,84,12-11,-3.4,113.7,120.6,106.3,50.7,17.5,36.1,11.9,122.3,66.3,20.4,24,30.8
2019,UCLA,Sat 2-09,H,Utah,L,92,93,12-12,-4.2,116.8,106.6,118.8,66,15.5,11.5,56.6,120.1,58,16.8,30.6,23.2
2019,UCLA,Wed 2-13,A,California,W,75,67,13-12,-4,93.3,91.7,99.2,47.5,25.1,43.6,50.8,88.6,38.2,17.2,29.8,27.9
2019,UCLA,Sat 2-16,A,Stanford,L,80,104,13-13,-4.6,107,124.2,97,42.3,13.3,22.7,53.8,126.1,60,14.6,34.2,40
2019,UCLA,Thu 2-21,H,Oregon St.,W,68,67,14-13,-4.4,103.4,91.8,101.7,48.1,17.9,27,53.8,100.2,55.9,16.5,16.1,5.1
2019,UCLA,Sat 2-23,H,Oregon,W,90,83,15-13,-4,155.8,135,145.4,63.2,11.3,47.1,50.9,134.1,59.5,12.9,39.4,32.8
2019,UCLA,Thu 2-28,H,USC,W,93,88,16-13,-3.8,121.2,111.8,121.1,56,13,32.6,41.8,114.6,50.6,3.9,26.8,8.1
2019,UCLA,Thu 3-07,A,Colorado,L,68,93,16-14,-4.2,99.1,113.7,88.1,41.4,14.2,19.6,35.9,120.4,54.3,11.7,27.8,29
2019,UCLA,Sat 3-09,A,Utah,L,81,92,16-15,-4.7,106.9,117.8,113,52.5,12.6,25.7,47.5,128.4,58.1,7,26.2,27.9
2019,UCLA,Wed 3-13,N,Stanford,W,79,72,17-15,-4.5,108.9,87.4,98.7,46.7,18.7,28.6,57.4,89.9,40.1,15,32.7,26.3
2019,UCLA,Thu 3-14,N,Arizona St.,L,72,83,17-16,-5.1,106.3,113,101.8,53.6,18.4,20.6,30.4,117.4,54.1,14.1,33.3,42.6
2020,UCLA,Wed 11-06,H,Long Beach St.,W,69,65,1-0,0,95.1,107.7,101.2,44.3,20.5,37.8,58.5,95.4,54.8,22,20,30.8
2020,UCLA,Sun 11-10,H,UC Santa Barbara,W,77,61,2-0,0.1,111,99.6,121.2,48.3,14.2,46.2,45,96,53,22,18.5,18
2020,UCLA,Fri 11-15,H,UNLV,W,71,54,3-0,0.3,111.8,79.3,109.7,59.2,26.3,33.3,32.7,83.4,44.7,23.2,25.7,7
2020,UCLA,Mon 11-18,H,Southern Utah,W,76,61,4-0,0.4,104,83.8,100.4,45.5,19.8,33.3,69.6,80.6,40.2,22.4,23.7,41.1
2020,UCLA,Thu 11-21,H,Hofstra,L,78,88,4-1,-0.4,113.7,114.4,110.8,52.5,15.6,30.3,29.5,125,60.4,9.9,13.3,56.6
2020,UCLA,Mon 11-25,N,BYU,L,63,78,4-2,-0.8,115,108.8,103.3,50,21.3,41.2,27.3,127.9,71,21.3,30,16
2020,UCLA,Tue 11-26,A,Chaminade,W,74,48,5-2,-0.8,-,-,104.2,59.4,25.3,34.6,32.1,67.6,25.8,19.7,25,35
2020,UCLA,Wed 11-27,N,Michigan St.,L,62,75,5-3,-1,115.2,107.1,100.9,41.1,16.3,34.3,37.5,122.1,54,9.8,30,50
2020,UCLA,Sun 12-01,H,San Jose St.,W,93,64,6-3,-1,109.5,89.7,118.8,55.4,17.9,36.1,41.5,81.7,38.9,25.5,25.6,53.7
2020,UCLA,Sun 12-08,H,Denver,W,81,62,7-3,-1,112.6,102.3,120.6,51.7,13.4,41.7,45.8,92.3,52.1,25.3,18.8,46.8
2020,UCLA,Sat 12-14,A,Notre Dame,L,61,75,7-4,-1.4,94.7,101.7,90.7,40.5,13.4,32.6,31.7,111.5,50,8.9,21.4,27
2020,UCLA,Sat 12-21,N,North Carolina,L,64,74,7-5,-2,86.4,89.6,82.5,45.8,28.4,31.6,30.5,95.4,47.3,21.9,26.8,63.6
2020,UCLA,Sat 12-28,H,Cal St. Fullerton,L,74,77,7-6,-3,105,123.3,109.3,47.6,17.7,37.8,29,113.8,63.2,16.3,16.7,14
2020,UCLA,Thu 1-02,A,Washington,W,66,64,8-6,-2.3,117.9,96.9,105.3,47.5,23.9,57.9,24.6,102.1,44.6,22.3,40.7,69.6
2020,UCLA,Sat 1-04,A,Washington St.,L,71,79,8-7,-3,100.4,96.5,90.9,46.8,20.5,24.4,33.9,101.2,47.5,12.8,15.4,54.2
2020,UCLA,Sat 1-11,H,USC,L,63,74,8-8,-3.7,111,115.6,99.7,40.5,11.1,30,37.9,117.1,64.9,20.6,26.9,44.7
2020,UCLA,Wed 1-15,H,Stanford,L,59,74,8-9,-4.3,104.4,110.2,90.8,44.3,24.6,31.4,30.2,113.9,59.6,18.5,23.3,55.3
2020,UCLA,Sun 1-19,H,California,W,50,40,9-9,-4.2,90.1,73.3,89.2,45.7,23.2,34.5,28.3,71.4,33,26.8,41,7.1
2020,UCLA,Thu 1-23,A,Oregon St.,W,62,58,10-9,-3.7,105.9,88.4,103.5,46.9,20,40,42.9,96.9,42.7,23.4,27.6,70.7
2020,UCLA,Sun 1-26,A,Oregon,L,75,96,10-10,-3.9,107.8,114.1,102.7,59.6,30.1,37.5,30.8,131.5,67,19.2,33.3,42.9
2020,UCLA,Thu 1-30,H,Colorado,W,72,68,11-10,-3.5,121.7,97.4,111.2,43.5,15.4,37.1,53.7,105,50,18.5,21.2,68.9
2020,UCLA,Sun 2-02,H,Utah,W,73,57,12-10,-3.4,112,87,112.5,54.9,15.4,23.3,43.1,87.8,47.3,23.1,23.5,8.9
2020,UCLA,Thu 2-06,A,Arizona St.,L,66,84,12-11,-3.8,105.4,113.2,94.6,44,14.3,22.5,37.9,120.4,62.1,12.9,15.6,29.3
2020,UCLA,Sat 2-08,A,Arizona,W,65,52,13-11,-3,116.9,80.5,106.3,61.1,29.4,33.3,26.7,85.1,30.5,14.7,36.4,30.5
2020,UCLA,Thu 2-13,H,Washington St.,W,86,83,14-11,-2.8,112.4,108.9,109.9,50.7,15.3,36.4,30.6,106.1,53.1,16.6,21.6,26.2
2020,UCLA,Sat 2-15,H,Washington,W,67,57,15-11,-2.5,108.1,91.9,104.6,48,20.3,31.3,45.1,89,49,28.1,34.4,21.6
2020,UCLA,Thu 2-20,A,Utah,W,69,58,16-11,-2.1,112.1,82,105.7,56.3,29.1,40.7,39.6,88.9,46.9,24.5,26.7,41.7
2020,UCLA,Sat 2-22,A,Colorado,W,70,63,17-11,-1.4,120.2,97.3,112.9,56.1,11.3,21.2,19.3,101.6,49.1,16.1,27.3,17.9
2020,UCLA,Thu 2-27,H,Arizona St.,W,75,72,18-11,-1.1,113.3,99.7,106.2,50,24.1,43.2,27.4,101.9,54.4,19.8,19.4,19.3
2020,UCLA,Sat 2-29,H,Arizona,W,69,64,19-11,-0.6,114.2,95.3,106.4,39.2,12.3,29.7,74.5,98.7,50,18.5,29.4,29.6
2020,UCLA,Sat 3-07,A,USC,L,52,54,19-12,-1,97.1,87,86.1,37.3,19.9,25.7,29.4,89.4,48,18.2,26.7,23.5
2021,UCLA,Fri 11-27,N,Pepperdine,W,107,98,1-1,0.1,111.1,98.1,110.7,50,12.4,31.4,45.1,101.4,46,15.5,17.4,44
2021,UCLA,Thu 12-03,H,Seattle,W,78,52,2-1,0.1,104.7,81.8,110.1,60.8,21.2,28,47.1,73.4,41.5,19.8,14.6,15.3
2021,UCLA,Sun 12-06,H,California,W,76,56,3-1,0.3,123.5,87.8,121.1,68,17.5,24,30,89.2,54.1,23.9,10.7,10.2
2021,UCLA,Wed 12-09,H,San Diego,W,83,56,4-1,0.4,115.1,89.9,118.9,50.8,14.3,43.2,33.8,80.2,37.7,17.2,22.7,24.6
2021,UCLA,Fri 12-11,H,Marquette,W,69,60,5-1,0.7,108.2,91.8,106.1,46.4,10.8,26.5,37.5,92.2,45.3,27.7,35.3,28.3
2021,UCLA,Sat 12-19,N,Ohio St.,L,70,77,5-2,0.4,127.5,108.7,118.9,43.3,10.2,47.4,40,130.8,58,11.9,36.7,52
2021,UCLA,Thu 12-31,H,Utah,W,72,70,6-2,0.8,122.3,104.7,117.7,55.4,14.7,34.4,25,114.4,58.7,16.3,22.2,23.1
2021,UCLA,Sat 1-02,H,Colorado,W,65,62,7-2,1.4,111.4,86.4,101.7,50,21.9,31,26.4,97,49.1,20.3,29,24.5
2021,UCLA,Thu 1-07,A,Arizona St.,W,81,75,8-2,1.9,105.1,88.4,101.3,52.3,22.5,28.6,37.5,93.8,43.1,13.8,26.1,22.2
2021,UCLA,Sat 1-09,A,Arizona,W,81,76,9-2,2.6,132.7,104.6,124.8,55.1,13.9,35.7,65.3,117.1,49.2,13.9,40.5,24.6
2021,UCLA,Thu 1-14,H,Washington St.,W,91,61,10-2,2.9,145.5,93.8,135,61.5,17.8,44.8,29.5,90.5,53,25.2,20,22
2021,UCLA,Sat 1-16,H,Washington,W,81,76,11-2,3,114.4,112.9,116.7,47.9,8.6,36.6,24.3,109.5,60.3,15.8,13.3,17.2
2021,UCLA,Thu 1-21,A,California,W,61,57,12-2,3.3,98.8,89.1,96.8,50,22.2,31,23.1,90.5,49.1,15.9,9.4,13.2
2021,UCLA,Sat 1-23,N,Stanford,L,72,73,12-3,2.8,113.4,104.1,104.3,49.2,20.3,32.4,23.3,105.8,50,18.8,31,45.3
2021,UCLA,Wed 11-25,A,San Diego St.,L,58,73,0-1,-0.3,108.6,104.4,93.5,47.7,24.2,24.1,55.8,117.6,54.3,16.1,36.4,20.7
2021,UCLA,Sat 1-30,H,Oregon St.,W,57,52,13-3,3.1,101.6,80.9,96.4,38.5,11.8,28.9,44.2,87.9,50,25.4,20.7,14.9
2021,UCLA,Sat 2-06,A,USC,L,48,66,13-4,2.9,90.5,91.9,77.2,36.3,14.5,32.5,12.9,106.1,49.1,19.3,39.4,28.6
2021,UCLA,Thu 2-11,A,Washington St.,L,73,81,13-5,2.4,111.3,115.8,102.7,48.3,14.1,22.2,39,113.9,59.8,22.5,31.3,54.9
2021,UCLA,Sat 2-13,A,Washington,W,64,61,14-5,2.7,98.1,86.6,94,56.9,20.6,16.1,35.3,89.6,44.8,14.7,18.4,24.1
2021,UCLA,Thu 2-18,H,Arizona,W,74,60,15-5,3.2,111.5,85.1,110.6,56.7,10.5,16.7,15,89.7,46,23.9,22.9,40
2021,UCLA,Sat 2-20,H,Arizona St.,W,80,79,16-5,3.5,115.1,109.6,114.3,53.5,15.7,30,40.4,112.9,54.1,7.1,12.5,27.9
2021,UCLA,Thu 2-25,A,Utah,W,76,61,17-5,4,128.3,88.2,121.7,65.2,16,19.2,7.1,97.7,52.6,14.4,15.6,0
2021,UCLA,Sat 2-27,A,Colorado,L,61,70,17-6,3.8,114.7,97,99.5,51.1,22.8,29.6,41.3,114.2,50.9,9.8,23.3,33.3
2021,UCLA,Wed 3-03,A,Oregon,L,74,82,17-7,3.5,124.4,107.1,113.9,60.7,21.6,30.8,12.5,126.2,68.6,18.5,27.3,31.4
2021,UCLA,Sat 3-06,H,USC,L,63,64,17-8,3.2,117,90.8,101.8,55.9,16.2,18.5,21.6,103.5,50.9,16.2,32.3,37.7
2021,UCLA,Thu 3-11,N,Oregon St.,L,79,83,17-9,2.6,114,98.5,104.9,46.8,18.6,42.1,42.9,110.2,50.8,15.9,23.5,49.2
2021,UCLA,Thu 3-18,N,Michigan St. (11),W,86,80,18-9,3.1,125.8,110.5,120.2,53,11.2,36.1,29.9,111.8,52.5,16.8,33.3,29.5
2021,UCLA,Sat 3-20,N,BYU (6),W,73,62,19-9,3.7,132.6,92.8,121.5,55.2,6.7,26.5,27.6,103.2,52,16.6,30,31.4
2021,UCLA,Mon 3-22,N,Abilene Christian (14),W,67,47,20-9,4,115.1,77.5,106.9,52.6,12.8,31.4,22.4,75,33.3,14.4,18.4,19.3
2021,UCLA,Sun 3-28,N,Alabama (2),W,88,78,21-9,4.7,123.5,91.9,110.9,45.9,10.1,32.6,33.8,98.3,48.6,17.6,35.7,36.2
2021,UCLA,Sat 4-03,N,Gonzaga (1),L,90,93,22-10,5.4,137.2,100.9,121.2,64.4,13.5,25.9,35.6,125.3,64.3,13.5,19.4,31.7
2021,UCLA,Tue 3-30,N,Michigan (1),W,51,49,22-9,5.5,97.5,73.3,86.8,41.7,13.6,20.6,13,83.4,42.2,23.8,34.4,21.6
2022,UCLA,Tue 11-09,H,Cal St. Bakersfield,W,95,58,1-0,0,113.8,84.2,124.1,60.5,14.4,22.2,41.9,75.7,43,19.6,16.3,12.5
2022,UCLA,Fri 11-12,H,Villanova,W,86,77,2-0,0.7,124.2,96.1,117.7,53.9,19.2,37.1,29.7,105.4,49.3,9.6,23.3,22.1
2022,UCLA,Mon 11-15,H,Long Beach St.,W,100,79,3-0,0.7,119.5,105,125.5,58.3,10,28.2,14.1,99.2,64.5,31.4,29.6,27.3
2022,UCLA,Wed 11-17,H,North Florida,W,98,63,4-0,0.8,125,97,133.6,55.8,12.3,57.1,23.1,85.9,43.5,17.7,16.7,21
2022,UCLA,Mon 11-22,N,Bellarmine,W,75,62,5-0,0.9,102.8,81.3,107.1,50.7,14.3,40.5,8.2,88.6,48,24.3,19.2,25.5
2022,UCLA,Tue 11-23,N,Gonzaga,L,63,83,5-1,0.8,98.1,102.2,89.1,36.2,11.3,27.3,26.1,117.3,65,18.4,25,46
2022,UCLA,Sat 11-27,A,UNLV,W,73,51,6-1,1.3,124,80.6,119.2,54.9,18,36.7,45.1,83.2,35.7,8.2,18.2,28.6
2022,UCLA,Wed 12-01,H,Colorado,W,73,61,7-1,1.5,116.8,88.9,110,52.6,13.6,30.3,31,92,47.2,18.1,18.8,27.8
2022,UCLA,Sat 12-11,A,Marquette,W,67,56,8-1,2.1,112.6,74.2,100.2,43.2,15,37,25.8,83.8,40.4,16.5,20.5,24.6
2022,UCLA,Thu 1-06,H,Long Beach St.,W,96,78,9-1,2.2,126.4,108.3,129.6,58.6,9.5,32.5,32.9,105.3,50.9,13.5,22.9,57.1
2022,UCLA,Sat 1-08,A,California,W,60,52,10-1,2.5,103.2,85.5,97.2,49,14.6,17.2,34.7,84.3,41.2,24.3,37.1,12.3
2022,UCLA,Thu 1-13,H,Oregon,L,81,84,10-2,1.8,101.3,95.7,98.3,44.5,15.8,32.7,32.9,102,47.1,15.8,26.7,37.1
2022,UCLA,Sat 1-15,H,Oregon St.,W,81,65,11-2,1.9,112.5,99.2,123.5,63.8,15.2,26.7,55.3,99.1,50.9,24.4,36.7,14
2022,UCLA,Thu 1-20,A,Utah,W,63,58,12-2,2.3,110.4,97.2,110.1,43.6,12.2,33.3,61.7,101.4,48,19.2,28.1,28.6
2022,UCLA,Sat 1-22,A,Colorado,W,71,65,13-2,2.8,119,91.9,107.9,48.3,16.7,30.6,31,98.8,56.8,31.9,34.8,38.6
2022,UCLA,Tue 1-25,H,Arizona,W,75,59,14-2,3.4,111.7,72.8,104.5,56.3,11.1,12.5,7.8,82.2,35.3,19.5,41.2,14.7
2022,UCLA,Thu 1-27,H,California,W,81,57,15-2,3.5,124.9,92.3,122.8,59.6,13.6,30,31.6,86.4,52,25.8,14.3,14
2022,UCLA,Sat 1-29,H,Stanford,W,66,43,16-2,3.7,94.6,60.2,92.4,40.7,12.6,20.5,40.7,60.2,30.2,30.8,22.2,41.7
2022,UCLA,Thu 2-03,A,Arizona,L,66,76,16-3,3.5,99.7,90.5,91.1,41,11,25,16.7,104.9,56,20.7,25,60
2022,UCLA,Sat 2-05,A,Arizona St.,L,84,87,16-4,3,113.9,104.5,100.8,40.4,10.8,32.7,35.9,104.4,47.9,13.2,25,36.1
2022,UCLA,Tue 2-08,A,Stanford,W,79,70,17-4,3.4,137.3,112.5,130.4,59.7,9.9,35.7,8.1,115.6,60.2,18.2,34.6,18.5
2022,UCLA,Sat 2-12,A,USC,L,64,67,17-5,3,105.8,96,98.4,34.1,12.3,39.1,41.3,103,50.9,20,30,21.8
2022,UCLA,Thu 2-17,H,Washington St.,W,76,56,18-5,3.4,120.4,80,111.8,61.1,23.5,33.3,29.6,82.4,34.9,13.2,16.2,49.1
2022,UCLA,Sat 2-19,H,Washington,W,76,50,19-5,3.6,116.1,81.1,117.5,55.6,10.8,31.4,17.5,77.3,37.5,21.6,23.5,28.8
2022,UCLA,Mon 2-21,H,Arizona St.,W,66,52,20-5,3.8,115.6,86.9,106.1,45.3,17.7,33.3,37.7,83.6,44.5,20.9,23.5,7.3
2022,UCLA,Thu 2-24,A,Oregon,L,63,68,20-6,3.4,95.5,92.4,91.9,39.7,10.2,27.7,20.6,99.2,51,27.7,33.3,50
2022,UCLA,Sat 2-26,A,Oregon St.,W,94,55,21-6,3.6,134.8,96.2,153.1,69.8,13,48,25.9,89.6,45.9,19.5,17.2,24.5
2022,UCLA,Mon 2-28,A,Washington,W,77,66,22-6,4,120,97.9,115.8,50,16.5,42.9,50,99.2,47.5,15,24.2,20
2022,UCLA,Sat 3-05,H,USC,W,75,68,23-6,4.3,120.1,97.7,113.7,48.2,1.5,23.5,49.1,103.1,56.9,22.7,15.4,27.5
2022,UCLA,Thu 3-10,N,Washington St.,W,75,65,24-6,4.9,125.4,91.8,112.9,52.5,18.1,37.5,18,97.9,49.1,16.6,15.2,30.2
2022,UCLA,Fri 3-11,N,USC,W,69,59,25-6,5.3,120.4,91.7,113.5,55.3,14.8,18.5,44.7,97.1,46.2,14.8,25.7,30.2
2022,UCLA,Sat 3-12,N,Arizona,L,76,84,25-7,5.1,123.4,102.5,109.8,45.7,10.1,32.6,24.6,121.4,58.7,18.8,35.7,53.8
2022,UCLA,Thu 3-17,N,Akron (13),W,57,53,26-7,5.3,96.4,91.1,98.3,42.6,13.8,29.7,24.1,91.4,43.4,17.2,25.8,15.1
2022,UCLA,Sat 3-19,N,Saint Mary's (5),W,72,56,27-7,6,138.6,97.4,127.7,60.9,10.6,19,41.3,99.4,48,16,25.8,24.5
2022,UCLA,Fri 3-25,N,North Carolina (8),L,66,73,27-8,5.6,116.3,98.4,102.7,49.2,9.3,22.2,12.9,113.6,48.5,12.5,36.6,18.2
2018,USC,Tue 11-09,H,Cal St. Northridge,W,89,49,1-0,0,118.2,82.9,131.4,60.9,14.8,42.9,20.3,72.4,36.2,20.7,24.3,15.5
2018,USC,Sat 11-13,A,Temple,W,76,71,2-0,0.4,118.4,96.4,106.9,50.9,15.5,26.3,47.4,99.9,44.4,15.5,35.6,44.4
2018,USC,Tue 11-16,A,Florida Gulf Coast,W,78,61,3-0,0.7,108.2,89.6,114.5,54.6,8.8,27,23.1,89.5,43.3,17.6,25,21.7
2018,USC,Mon 11-22,H,Utah Tech,W,98,71,4-0,0.7,117.5,98.5,121.4,61.1,12.4,29.7,26.4,87.9,35.5,8.7,22.6,28.9
2018,USC,Thu 11-25,N,Saint Joseph's,W,70,55,5-0,0.9,107.9,82,102.9,44.9,10.3,33.3,17.4,80.8,40,22,33.3,7.7
2018,USC,Fri 11-26,N,San Diego St.,W,58,43,6-0,1.5,113.9,77.7,100.2,45.6,13.8,39.5,31.6,74.3,34.8,10.4,22.7,19.6
2018,USC,Wed 12-01,H,Utah,W,93,73,7-0,1.6,126.3,99.1,128.7,57.2,11.1,42.1,36.2,101,44.9,8.3,22.2,20.3
2018,USC,Sat 12-04,A,Washington St.,W,63,61,8-0,2.3,109.5,91.8,99.7,51.9,17.4,28.1,24.1,96.5,44.8,19,32.4,19
2018,USC,Tue 12-07,H,Eastern Kentucky,W,80,68,9-0,2.4,105.9,93.3,110.4,61.9,24.8,33.3,22,93.9,39.4,9.7,25,16.9
2018,USC,Sun 12-12,H,Long Beach St.,W,73,62,10-0,2.4,105.5,95.5,108.7,57.9,22.3,31,17.5,92.3,42.5,19.4,37.5,30
2018,USC,Wed 12-15,H,UC Irvine,W,66,61,11-0,2.6,98.4,96.5,96.3,43.2,16.1,39.5,40.7,89,40.6,14.6,24.4,21.9
2018,USC,Sat 12-18,N,Georgia Tech,W,67,53,12-0,2.8,110.1,87.6,106.8,56.7,20.7,29,25,84.5,36.7,11.2,26.7,14.1
2018,USC,Thu 1-06,A,California,W,77,63,13-0,3.1,125.7,102.3,120.6,56.9,14.1,35.7,22.4,98.6,45.4,12.5,17.1,33.3
2018,USC,Tue 1-11,A,Stanford,L,69,75,13-1,2.5,104.9,100.2,97.1,49,15.5,13.8,65.3,105.5,52.6,15.5,19.4,36.8
2018,USC,Thu 1-13,H,Oregon St.,W,81,71,14-1,2.6,102.3,104.7,115.8,48.5,14.3,42.9,41.5,101.5,50.8,20,34.2,24.2
2018,USC,Sat 1-15,H,Oregon,L,69,79,14-2,1.9,101.3,113.6,102.1,48.3,19.2,38.5,30,117,58.6,14.8,25.8,31
2018,USC,Thu 1-20,A,Colorado,W,61,58,15-2,2.4,93.6,80.7,87.8,39.5,23,42.9,27.4,83.5,38.2,23,21.6,49
2018,USC,Sat 1-22,A,Utah,W,79,67,16-2,2.8,117.5,92.7,115.6,58.8,19,35.3,35.1,98.1,43.4,14.6,23.1,24.6
2018,USC,Mon 1-24,H,Arizona St.,W,78,56,17-2,3,116.8,92.8,114.4,54.2,23.5,46.9,32.2,82.1,40.6,11.7,17.1,7.8
2018,USC,Thu 1-27,H,Stanford,L,61,64,17-3,2.2,104.5,106.4,101.7,54.1,23.3,25.9,20.4,106.7,50.9,15,31,20.4
2018,USC,Sat 1-29,H,California,W,79,72,18-3,2.3,124.2,117.8,122,51.8,6.2,29,50,111.2,57.1,15.4,24,19.6
2018,USC,Thu 2-03,A,Arizona St.,W,58,53,19-3,2.8,96.4,80.8,86.8,35,20.9,40,41.7,79.3,35.1,9,19.1,11.9
2018,USC,Sat 2-05,A,Arizona,L,63,72,19-4,2.7,111.5,93.4,98,39.3,12.4,40.4,18.6,112,50.9,17.1,43.8,43.6
2018,USC,Tue 2-08,H,Pacific,W,74,68,20-4,2.7,96.9,107.6,103.7,50.9,15.4,12.1,41.8,95.3,49.2,18.2,26.5,12.9
2018,USC,Sat 2-12,H,UCLA,W,67,64,21-4,3.3,113.1,87.8,103,50.9,20,30,21.8,98.4,34.1,12.3,39.1,41.3
2018,USC,Thu 2-17,H,Washington,W,79,69,22-4,3.5,116.7,94.2,111.3,54.8,21.1,40,27.4,97.2,41.7,19.7,36.6,41.7
2018,USC,Sun 2-20,H,Washington St.,W,62,60,23-4,3.9,103.6,90.7,96.4,47.8,21.8,19.4,55.6,93.3,43.7,18.7,36.4,15.9
2018,USC,Thu 2-24,A,Oregon St.,W,94,91,24-4,4.1,102.5,100.9,108.5,49.3,19.6,36.4,33.8,105,60.8,20.8,19.4,33.8
2018,USC,Sat 2-26,A,Oregon,W,70,69,25-4,4.6,114.6,97.9,108.5,50.8,17,37.8,28.8,106.9,43.5,10.8,34.1,33.9
2018,USC,Tue 3-01,H,Arizona,L,71,91,25-5,4.2,108.5,119.5,103.8,42.6,17.5,45.2,23.5,133.1,65.1,10.2,27.6,20.6
2018,USC,Sat 3-05,A,UCLA,L,68,75,25-6,4.1,115.1,99.7,103.1,56.9,22.7,15.4,27.5,113.7,48.2,1.5,23.5,49.1
2018,USC,Thu 3-10,N,Washington,W,65,61,26-6,4.4,94.7,87.5,93.1,54.9,32.9,35.5,29.4,87.3,35.4,11.5,26.7,27.7
2018,USC,Fri 3-11,N,UCLA,L,59,69,26-7,4.1,108,100,97.1,46.2,14.8,25.7,30.2,113.5,55.3,14.8,18.5,44.7
2018,USC,Fri 3-18,N,Miami FL (10),L,66,68,26-8,3.6,99.4,90.5,96.4,57,26.3,20.7,30,99.3,43.8,4.4,8.6,44.6
2019,USC,Tue 11-06,H,Robert Morris,W,83,62,1-0,0,101.8,96.2,109.9,58.8,19.9,28.6,43.9,82.1,37.9,14.6,24.4,15.7
